' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02; Ain: 3.300V F.S. x1 Gain
' Test ID: 0
' Run Started: 18/02(Feb)/2014 08:12:20
' Scan Freq (Hz): 250
' Log Time (sec): 30; Delay Time (sec): 10; Clock Adj.: 1.000000
' 
' Time,DateTime,Scan,Trigger,Trigger,GPIO1,GPIO1,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z,Ain
' (Sec),(Serial),Number,(State),(Edge),(State),(Edge),(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec),(ADc)
8.4960,41688.342112338,2124,0,0,0,0,0.05,0.00,-0.78,0.06,-0.01,-1.01,-0.1,-1.7,-0.6,-1
8.5000,41688.3421123843,2125,0,0,0,0,-0.05,0.00,-0.88,0.04,-0.02,-1.01,0.0,-1.8,-0.9,0
8.5040,41688.3421124306,2126,0,0,0,0,0.05,0.00,-0.88,0.05,-0.02,-1.00,-0.2,-1.8,-0.8,-2
8.5080,41688.3421124769,2127,0,0,0,0,0.05,-0.05,-0.83,0.05,-0.01,-1.01,-0.5,-2.1,-0.8,-1
8.5120,41688.3421125231,2128,0,0,0,0,0.05,-0.05,-0.78,0.05,-0.02,-1.01,-0.4,-2.2,-0.7,-1
8.5160,41688.3421125694,2129,0,0,0,0,0.00,-0.05,-0.83,0.04,-0.02,-1.01,0.0,-1.7,-0.6,0
8.5200,41688.3421126157,2130,0,0,0,0,0.00,-0.10,-0.88,0.05,-0.01,-1.01,-0.2,-1.6,-1.0,-2
8.5240,41688.342112662,2131,0,0,0,0,0.10,-0.05,-0.88,0.05,-0.01,-1.00,-0.7,-1.9,-0.5,-1
8.5280,41688.3421127083,2132,0,0,0,0,0.10,-0.05,-0.73,0.04,-0.02,-1.01,0.0,-1.6,-0.7,-1
8.5320,41688.3421127546,2133,0,0,0,0,0.05,0.00,-0.83,0.04,-0.01,-1.02,-0.8,-2.0,0.1,-1
8.5360,41688.3421128009,2134,0,0,0,0,-0.05,-0.05,-0.78,0.05,-0.01,-1.01,0.4,-1.7,-0.7,-2
8.5400,41688.3421128472,2135,0,0,0,0,0.10,0.00,-0.78,0.04,-0.01,-1.02,-0.5,-2.1,-0.8,-1
8.5440,41688.3421128935,2136,0,0,0,0,0.10,-0.05,-0.93,0.04,-0.01,-1.01,0.1,-1.8,-0.3,-1
8.5480,41688.3421129398,2137,0,0,0,0,0.00,0.00,-0.83,0.06,-0.02,-1.01,-0.3,-1.3,-0.7,0
8.5520,41688.3421129861,2138,0,0,0,0,0.05,0.00,-0.93,0.04,-0.02,-1.01,0.1,-1.3,-0.9,-1
8.5560,41688.3421130324,2139,0,0,0,0,0.00,0.00,-0.78,0.04,-0.02,-1.00,-0.2,-1.5,-0.5,-2
8.5600,41688.3421130787,2140,0,0,0,0,0.00,-0.05,-0.88,0.05,-0.01,-1.01,0.0,-2.4,-0.1,-1
8.5640,41688.342113125,2141,0,0,0,0,0.00,0.00,-0.83,0.05,-0.02,-1.00,0.0,-1.7,-0.9,-1
8.5680,41688.3421131713,2142,0,0,0,0,0.15,-0.05,-0.78,0.04,-0.02,-1.00,-0.2,-2.1,-0.6,-1
8.5720,41688.3421132176,2143,0,0,0,0,0.00,0.00,-0.73,0.05,-0.01,-1.00,0.1,-2.0,-1.1,-2
8.5760,41688.3421132639,2144,0,0,0,0,0.00,-0.05,-0.83,0.04,-0.01,-1.00,-0.1,-1.8,-0.6,-1
8.5800,41688.3421133102,2145,0,0,0,0,0.00,-0.05,-0.83,0.04,-0.02,-1.01,-0.7,-2.2,-1.2,-1
8.5840,41688.3421133565,2146,0,0,0,0,0.10,0.00,-0.78,0.04,-0.01,-1.00,0.3,-2.2,-0.7,0
8.5880,41688.3421134028,2147,0,0,0,0,0.05,0.00,-0.83,0.05,-0.01,-1.01,0.3,-2.0,-0.4,-2
8.5920,41688.3421134491,2148,0,0,0,0,0.00,-0.05,-0.78,0.05,-0.02,-1.01,0.3,-2.2,-0.4,-1
8.5960,41688.3421134954,2149,0,0,0,0,0.05,0.00,-0.83,0.04,-0.01,-1.01,0.2,-1.4,-0.9,-1
8.6000,41688.3421135417,2150,0,0,0,0,0.05,-0.10,-0.88,0.04,-0.01,-1.01,0.5,-1.9,-0.6,0
8.6040,41688.342113588,2151,0,0,0,0,0.00,-0.10,-0.78,0.04,-0.01,-1.01,0.0,-2.2,0.1,-2
8.6080,41688.3421136343,2152,0,0,0,0,0.05,0.00,-0.93,0.04,-0.01,-1.01,0.1,-2.1,-0.4,-1
8.6120,41688.3421136806,2153,0,0,0,0,0.10,0.00,-0.78,0.05,-0.02,-1.01,0.1,-2.0,-0.4,-1
8.6160,41688.3421137269,2154,0,0,0,0,0.05,0.00,-0.78,0.04,-0.03,-1.01,0.2,-2.1,-1.0,0
8.6200,41688.3421137731,2155,0,0,0,0,0.05,0.00,-0.83,0.05,-0.02,-1.01,0.2,-1.9,-0.5,-2
8.6240,41688.3421138194,2156,0,0,0,0,0.10,-0.05,-0.78,0.04,-0.02,-1.00,0.1,-2.2,-1.0,-1
8.6280,41688.3421138657,2157,0,0,0,0,0.05,-0.05,-0.88,0.04,-0.01,-1.00,-0.3,-1.4,-1.2,-1
8.6320,41688.342113912,2158,0,0,0,0,0.05,-0.05,-0.83,0.05,-0.02,-1.01,0.2,-1.6,-0.5,0
8.6360,41688.3421139583,2159,0,0,0,0,0.00,-0.05,-0.78,0.05,-0.02,-1.01,0.2,-1.4,-0.9,-1
8.6400,41688.3421140046,2160,0,0,0,0,0.05,0.00,-0.83,0.05,-0.02,-1.01,0.3,-1.6,-0.8,-2
8.6440,41688.3421140509,2161,0,0,0,0,0.00,0.05,-0.88,0.04,-0.01,-1.01,-0.6,-1.8,-0.4,-1
8.6480,41688.3421140972,2162,0,0,0,0,0.00,-0.05,-0.88,0.05,-0.02,-1.01,0.2,-2.4,-0.1,0
8.6520,41688.3421141435,2163,0,0,0,0,0.05,0.00,-0.83,0.05,-0.02,-1.00,0.2,-2.0,-0.3,-1
8.6560,41688.3421141898,2164,0,0,0,0,0.10,0.00,-0.88,0.05,-0.02,-1.01,-0.8,-2.2,-0.6,-2
8.6600,41688.3421142361,2165,0,0,0,0,0.00,-0.05,-0.78,0.05,-0.02,-1.01,0.1,-2.2,-0.8,-1
8.6640,41688.3421142824,2166,0,0,0,0,0.10,-0.05,-0.83,0.04,-0.03,-1.01,-0.2,-1.4,-0.8,-1
8.6680,41688.3421143287,2167,0,0,0,0,0.05,0.00,-0.83,0.04,-0.02,-1.00,-0.1,-1.5,-0.7,0
8.6720,41688.342114375,2168,0,0,0,0,0.05,-0.05,-0.83,0.05,-0.02,-1.01,0.0,-2.5,-0.8,-1
8.6760,41688.3421144213,2169,0,0,0,0,0.10,-0.05,-0.83,0.04,-0.02,-1.01,0.3,-1.7,-0.7,-1
8.6800,41688.3421144676,2170,0,0,0,0,0.10,0.05,-0.88,0.05,-0.02,-1.01,-0.4,-1.9,-0.2,-1
8.6840,41688.3421145139,2171,0,0,0,0,0.05,-0.10,-0.88,0.05,-0.02,-1.01,0.0,-1.9,-0.5,0
8.6880,41688.3421145602,2172,0,0,0,0,0.05,0.05,-0.78,0.04,-0.01,-1.01,0.0,-1.6,-1.2,-2
8.6920,41688.3421146065,2173,0,0,0,0,0.05,0.00,-0.83,0.05,-0.01,-1.01,-0.7,-1.7,-0.5,-1
8.6960,41688.3421146528,2174,0,0,0,0,0.05,0.00,-0.78,0.05,-0.01,-1.00,0.0,-1.5,-0.4,-1
8.7000,41688.3421146991,2175,0,0,0,0,0.10,0.00,-0.83,0.05,-0.01,-1.01,-0.1,-1.7,-0.4,0
8.7040,41688.3421147454,2176,0,0,0,0,0.05,0.05,-0.83,0.04,-0.01,-1.01,-0.4,-1.5,0.0,-2
8.7080,41688.3421147917,2177,0,0,0,0,0.10,0.05,-0.83,0.05,-0.02,-1.00,-0.8,-1.6,-0.2,-1
8.7120,41688.342114838,2178,0,0,0,0,0.10,0.00,-0.78,0.04,-0.01,-1.01,-0.8,-1.6,-1.3,0
8.7160,41688.3421148843,2179,0,0,0,0,0.05,-0.05,-0.78,0.05,-0.01,-1.00,0.2,-1.8,-0.5,0
8.7200,41688.3421149306,2180,0,0,0,0,0.00,-0.05,-0.88,0.05,-0.01,-1.00,0.2,-2.2,-0.2,-1
8.7240,41688.3421149768,2181,0,0,0,0,0.05,0.00,-0.83,0.06,-0.02,-1.01,0.0,-2.0,-1.0,-1
8.7280,41688.3421150231,2182,0,0,0,0,0.05,0.00,-0.83,0.05,-0.01,-1.01,0.5,-1.7,-0.5,0
8.7320,41688.3421150694,2183,0,0,0,0,0.05,-0.05,-0.88,0.06,-0.01,-1.01,0.0,-1.6,-0.5,0
8.7360,41688.3421151157,2184,0,0,0,0,0.10,-0.10,-0.83,0.05,-0.02,-1.01,0.0,-1.7,-0.4,-1
8.7400,41688.342115162,2185,0,0,0,0,0.00,0.05,-0.73,0.05,-0.01,-1.01,0.2,-1.8,-0.5,-1
8.7440,41688.3421152083,2186,0,0,0,0,0.05,0.05,-0.83,0.05,-0.01,-1.01,-0.3,-1.6,-0.9,-1
8.7480,41688.3421152546,2187,0,0,0,0,0.05,0.00,-0.88,0.05,-0.02,-1.01,-0.2,-2.0,-0.1,0
8.7520,41688.3421153009,2188,0,0,0,0,0.05,-0.05,-0.73,0.05,-0.01,-1.01,0.1,-1.5,-0.4,0
8.7560,41688.3421153472,2189,0,0,0,0,0.05,-0.05,-0.88,0.05,-0.02,-1.01,-0.6,-2.2,-0.5,-2
8.7600,41688.3421153935,2190,0,0,0,0,0.05,-0.05,-0.83,0.05,-0.01,-1.01,-0.7,-1.7,-0.6,-1
8.7640,41688.3421154398,2191,0,0,0,0,0.00,0.00,-0.83,0.06,-0.01,-1.02,0.0,-1.9,-0.8,-1
8.7680,41688.3421154861,2192,0,0,0,0,0.00,-0.15,-0.88,0.05,-0.02,-1.01,-0.1,-1.6,-0.5,0
8.7720,41688.3421155324,2193,0,0,0,0,0.00,-0.05,-0.88,0.04,-0.02,-1.01,0.4,-1.6,-0.7,-2
8.7760,41688.3421155787,2194,0,0,0,0,0.05,-0.05,-0.78,0.04,-0.01,-1.01,0.0,-1.9,-0.5,-1
8.7800,41688.342115625,2195,0,0,0,0,0.05,0.00,-0.83,0.06,-0.02,-1.00,-0.1,-1.8,-0.6,-1
8.7840,41688.3421156713,2196,0,0,0,0,0.05,0.00,-0.78,0.06,-0.01,-1.01,0.4,-1.9,-0.2,0
8.7880,41688.3421157176,2197,0,0,0,0,0.10,0.00,-0.78,0.05,-0.01,-1.00,0.3,-1.6,-0.7,-2
8.7920,41688.3421157639,2198,0,0,0,0,0.05,0.00,-0.83,0.04,-0.01,-1.01,0.0,-2.2,-0.8,-1
8.7960,41688.3421158102,2199,0,0,0,0,0.00,0.00,-0.88,0.04,-0.02,-1.00,0.6,-1.6,-0.3,0
8.8000,41688.3421158565,2200,0,0,0,0,0.05,0.00,-0.78,0.04,-0.03,-1.00,-0.2,-1.9,-0.7,-1
8.8040,41688.3421159028,2201,0,0,0,0,0.00,-0.10,-0.83,0.05,-0.01,-1.02,-0.3,-1.8,-0.7,-2
8.8080,41688.3421159491,2202,0,0,0,0,0.10,-0.05,-0.83,0.05,-0.02,-1.00,0.5,-2.0,-0.8,-1
8.8120,41688.3421159954,2203,0,0,0,0,0.05,0.00,-0.78,0.04,-0.01,-1.00,-0.2,-1.4,-0.2,-1
8.8160,41688.3421160417,2204,0,0,0,0,0.05,-0.05,-0.78,0.04,-0.01,-1.01,0.1,-1.2,-0.3,0
8.8200,41688.342116088,2205,0,0,0,0,0.05,-0.05,-0.78,0.04,-0.01,-1.01,-0.2,-1.7,-0.1,-1
8.8240,41688.3421161343,2206,0,0,0,0,0.05,-0.05,-0.73,0.04,-0.01,-1.01,-0.2,-2.3,-0.4,-1
8.8280,41688.3421161806,2207,0,0,0,0,0.10,0.00,-0.78,0.05,-0.02,-1.01,-0.4,-1.7,-0.8,-1
8.8320,41688.3421162269,2208,0,0,0,0,0.00,-0.05,-0.78,0.05,-0.01,-1.00,0.2,-2.7,-0.7,-1
8.8360,41688.3421162731,2209,0,0,0,0,0.15,0.00,-0.78,0.05,-0.01,-1.01,0.7,-2.2,-0.6,-1
8.8400,41688.3421163194,2210,0,0,0,0,0.05,-0.05,-0.83,0.04,-0.02,-1.01,0.4,-2.1,-0.4,-2
8.8440,41688.3421163657,2211,0,0,0,0,0.10,0.00,-0.88,0.05,0.00,-1.01,0.2,-1.9,-0.7,-1
8.8480,41688.342116412,2212,0,0,0,0,0.10,0.00,-0.88,0.05,-0.01,-1.01,0.2,-1.9,-0.2,0
8.8520,41688.3421164583,2213,0,0,0,0,0.00,-0.05,-0.78,0.05,-0.01,-1.01,0.1,-1.8,-0.2,0
8.8560,41688.3421165046,2214,0,0,0,0,0.05,-0.05,-0.78,0.05,-0.01,-1.01,0.0,-2.2,-0.3,-2
8.8600,41688.3421165509,2215,0,0,0,0,0.05,-0.05,-0.83,0.05,-0.01,-0.99,-0.5,-1.8,-0.7,-1
8.8640,41688.3421165972,2216,0,0,0,0,0.05,-0.10,-0.88,0.05,-0.01,-1.01,0.3,-2.1,-0.4,-1
8.8680,41688.3421166435,2217,0,0,0,0,0.05,-0.10,-0.83,0.04,-0.02,-1.01,-0.3,-1.7,-0.4,0
8.8720,41688.3421166898,2218,0,0,0,0,0.05,0.00,-0.83,0.05,-0.01,-1.01,0.4,-1.3,-0.6,-2
8.8760,41688.3421167361,2219,0,0,0,0,0.00,-0.05,-0.88,0.05,-0.01,-1.00,0.5,-1.7,-0.8,-1
8.8800,41688.3421167824,2220,0,0,0,0,0.05,-0.05,-0.83,0.03,-0.02,-1.01,-0.2,-1.8,-0.5,-1
8.8840,41688.3421168287,2221,0,0,0,0,0.05,0.00,-0.93,0.05,-0.01,-1.00,0.4,-1.6,-0.5,0
8.8880,41688.342116875,2222,0,0,0,0,0.00,-0.05,-0.88,0.05,-0.02,-1.00,-0.2,-1.8,-0.6,-2
8.8920,41688.3421169213,2223,0,0,0,0,0.10,0.00,-0.88,0.04,-0.01,-1.01,-0.2,-2.0,-0.4,-1
8.8960,41688.3421169676,2224,0,0,0,0,0.05,-0.05,-0.78,0.04,-0.02,-1.01,0.1,-1.6,-0.9,-1
8.9000,41688.3421170139,2225,0,0,0,0,0.00,-0.05,-0.78,0.04,-0.01,-1.00,0.1,-2.1,-0.7,-1
8.9040,41688.3421170602,2226,0,0,0,0,0.05,0.00,-0.88,0.05,-0.01,-1.03,-0.2,-1.8,-1.0,-2
8.9080,41688.3421171065,2227,0,0,0,0,0.15,-0.05,-0.78,0.05,-0.01,-1.00,-0.9,-2.1,-0.5,-2
8.9120,41688.3421171528,2228,0,0,0,0,0.05,0.05,-0.83,0.04,-0.01,-1.01,-0.6,-2.0,-1.4,-1
8.9160,41688.3421171991,2229,0,0,0,0,0.05,-0.05,-0.78,0.05,-0.02,-1.00,-0.2,-2.6,-0.7,-1
8.9200,41688.3421172454,2230,0,0,0,0,0.00,-0.05,-0.83,0.04,-0.02,-1.01,0.7,-2.5,-0.5,-1
8.9240,41688.3421172917,2231,0,0,0,0,0.10,-0.05,-0.78,0.04,-0.02,-1.01,-0.1,-1.6,-0.3,-2
8.9280,41688.342117338,2232,0,0,0,0,0.00,-0.05,-0.88,0.04,-0.01,-1.00,0.0,-1.6,-0.5,-1
8.9320,41688.3421173843,2233,0,0,0,0,0.05,-0.05,-0.83,0.04,-0.01,-1.01,-0.4,-1.9,-0.7,-1
8.9360,41688.3421174306,2234,0,0,0,0,0.00,-0.05,-0.83,0.05,-0.01,-1.01,-0.1,-1.9,-0.3,-1
8.9400,41688.3421174769,2235,0,0,0,0,0.00,0.00,-0.93,0.04,-0.03,-1.01,-0.5,-2.2,-0.5,-2
8.9440,41688.3421175231,2236,0,0,0,0,0.05,0.05,-0.78,0.04,-0.02,-1.00,-0.1,-1.8,-1.2,-1
8.9480,41688.3421175694,2237,0,0,0,0,0.00,-0.05,-0.93,0.04,-0.02,-1.01,-0.6,-1.8,-0.6,-1
8.9520,41688.3421176157,2238,0,0,0,0,0.05,0.10,-0.78,0.05,-0.02,-1.01,0.3,-1.8,-0.7,0
8.9560,41688.342117662,2239,0,0,0,0,0.10,-0.05,-0.78,0.04,-0.01,-1.01,0.3,-2.0,-0.5,-2
8.9600,41688.3421177083,2240,0,0,0,0,0.05,-0.05,-0.83,0.04,-0.02,-1.01,0.1,-2.1,-0.4,-1
8.9640,41688.3421177546,2241,0,0,0,0,-0.05,0.00,-0.78,0.05,-0.01,-1.01,-0.3,-1.6,-0.1,-1
8.9680,41688.3421178009,2242,0,0,0,0,0.00,-0.10,-0.93,0.04,-0.02,-1.00,0.3,-2.0,-0.7,-1
8.9720,41688.3421178472,2243,0,0,0,0,0.10,-0.05,-0.83,0.05,-0.02,-1.01,0.2,-1.4,-0.4,-2
8.9760,41688.3421178935,2244,0,0,0,0,0.00,-0.05,-0.78,0.05,-0.01,-1.00,0.2,-1.6,-0.9,-1
8.9800,41688.3421179398,2245,0,0,0,0,0.10,-0.05,-0.83,0.04,-0.01,-1.01,0.2,-1.8,-0.6,-1
8.9840,41688.3421179861,2246,0,0,0,0,0.00,-0.05,-0.83,0.04,-0.01,-1.00,0.0,-2.2,-0.9,0
8.9880,41688.3421180324,2247,0,0,0,0,0.00,0.00,-0.88,0.05,0.00,-1.01,-0.3,-2.3,-0.7,-2
8.9920,41688.3421180787,2248,0,0,0,0,0.10,-0.05,-0.83,0.06,-0.02,-1.00,0.0,-1.9,-0.7,-1
8.9960,41688.342118125,2249,0,0,0,0,0.05,0.05,-0.78,0.05,-0.01,-1.01,0.5,-1.8,-0.3,-1
9.0000,41688.3421181713,2250,0,0,0,0,0.00,-0.05,-0.88,0.04,-0.02,-1.00,-0.2,-2.3,-0.3,0
9.0040,41688.3421182176,2251,0,0,0,0,0.05,0.00,-0.88,0.04,-0.02,-1.01,-0.4,-2.0,-0.8,-1
9.0080,41688.3421182639,2252,0,0,0,0,0.10,0.10,-0.78,0.05,-0.01,-1.00,-0.4,-1.9,-0.5,-1
9.0120,41688.3421183102,2253,0,0,0,0,0.05,0.05,-0.83,0.04,-0.02,-1.01,0.0,-1.2,-0.7,-1
9.0160,41688.3421183565,2254,0,0,0,0,0.00,-0.05,-0.83,0.05,-0.01,-1.01,0.1,-1.9,-0.6,0
9.0200,41688.3421184028,2255,0,0,0,0,0.10,0.00,-0.78,0.04,-0.02,-1.00,-0.2,-1.9,0.1,-1
9.0240,41688.3421184491,2256,0,0,0,0,0.05,0.05,-0.73,0.04,-0.02,-1.01,-0.3,-1.6,-0.6,-2
9.0280,41688.3421184954,2257,0,0,0,0,0.05,-0.05,-0.88,0.04,-0.02,-1.02,0.3,-2.2,-0.2,-1
9.0320,41688.3421185417,2258,0,0,0,0,0.05,0.00,-0.88,0.04,-0.02,-1.01,0.0,-2.1,-0.4,-1
9.0360,41688.342118588,2259,0,0,0,0,0.00,-0.10,-0.83,0.06,-0.01,-1.01,-0.1,-1.6,-0.5,0
9.0400,41688.3421186343,2260,0,0,0,0,0.10,0.00,-0.78,0.05,-0.02,-1.01,-0.4,-2.2,-0.3,-2
9.0440,41688.3421186806,2261,0,0,0,0,0.00,-0.05,-0.88,0.04,-0.01,-1.00,-0.4,-2.0,-0.5,-1
9.0480,41688.3421187268,2262,0,0,0,0,0.00,-0.05,-0.83,0.05,-0.02,-1.00,0.0,-1.6,-0.6,-1
9.0520,41688.3421187731,2263,0,0,0,0,-0.05,0.00,-0.78,0.04,-0.02,-1.02,0.1,-1.7,-0.7,0
9.0560,41688.3421188194,2264,0,0,0,0,0.05,0.00,-0.83,0.04,-0.01,-1.01,-0.7,-2.2,-0.3,-2
9.0600,41688.3421188657,2265,0,0,0,0,0.05,0.00,-0.73,0.05,-0.01,-1.01,0.2,-1.7,-0.7,-1
9.0640,41688.342118912,2266,0,0,0,0,-0.05,-0.10,-0.78,0.04,-0.02,-1.01,0.1,-1.6,-0.1,-1
9.0680,41688.3421189583,2267,0,0,0,0,0.10,0.00,-0.78,0.05,-0.01,-1.00,0.2,-1.9,-0.9,-1
9.0720,41688.3421190046,2268,0,0,0,0,0.05,-0.05,-0.83,0.05,-0.02,-1.00,0.5,-2.0,-0.9,-2
9.0760,41688.3421190509,2269,0,0,0,0,0.00,-0.10,-0.78,0.05,-0.01,-1.01,-0.4,-1.7,-0.3,-1
9.0800,41688.3421190972,2270,0,0,0,0,0.05,0.00,-0.78,0.05,-0.01,-1.02,0.3,-2.1,-1.0,-1
9.0840,41688.3421191435,2271,0,0,0,0,0.00,-0.10,-0.83,0.05,-0.01,-1.02,0.7,-1.8,-0.7,0
9.0880,41688.3421191898,2272,0,0,0,0,0.00,-0.10,-0.83,0.05,-0.01,-1.01,-0.5,-2.0,-0.8,-1
9.0920,41688.3421192361,2273,0,0,0,0,0.05,0.00,-0.83,0.05,-0.01,-1.01,0.2,-2.1,-0.8,-1
9.0960,41688.3421192824,2274,0,0,0,0,-0.05,0.05,-0.83,0.05,-0.01,-1.01,-0.1,-2.1,-0.1,-1
9.1000,41688.3421193287,2275,0,0,0,0,0.05,0.00,-0.73,0.04,-0.02,-1.00,0.3,-1.7,-0.6,0
9.1040,41688.342119375,2276,0,0,0,0,0.00,0.00,-0.88,0.04,-0.02,-1.01,0.0,-2.0,-0.5,-1
9.1080,41688.3421194213,2277,0,0,0,0,0.05,-0.05,-0.78,0.05,-0.01,-1.00,0.4,-2.3,-0.5,-1
9.1120,41688.3421194676,2278,0,0,0,0,0.05,-0.05,-0.73,0.05,-0.02,-1.02,0.3,-2.1,-0.2,-1
9.1160,41688.3421195139,2279,0,0,0,0,0.05,0.00,-0.83,0.04,-0.01,-1.00,-0.1,-1.8,-0.9,0
9.1200,41688.3421195602,2280,0,0,0,0,0.05,-0.05,-0.88,0.04,-0.01,-1.01,0.0,-2.2,-0.9,0
9.1240,41688.3421196065,2281,0,0,0,0,0.15,0.05,-0.83,0.05,-0.01,-1.00,0.0,-1.3,-0.3,-2
9.1280,41688.3421196528,2282,0,0,0,0,0.05,0.00,-0.78,0.04,-0.01,-1.02,-0.3,-2.2,-0.9,-1
9.1320,41688.3421196991,2283,0,0,0,0,0.00,0.00,-0.78,0.04,-0.01,-1.01,0.1,-1.8,-1.0,-1
9.1360,41688.3421197454,2284,0,0,0,0,0.05,-0.05,-0.83,0.04,-0.02,-1.01,-0.1,-2.0,-0.8,0
9.1400,41688.3421197917,2285,0,0,0,0,0.05,-0.05,-0.83,0.05,-0.01,-1.00,0.7,-1.8,-0.8,-2
9.1440,41688.342119838,2286,0,0,0,0,0.05,0.05,-0.83,0.05,-0.01,-1.01,0.0,-2.5,-1.1,-1
9.1480,41688.3421198843,2287,0,0,0,0,0.00,-0.10,-0.78,0.05,-0.02,-1.02,0.6,-2.0,-0.3,0
9.1520,41688.3421199306,2288,0,0,0,0,0.05,0.00,-0.78,0.05,-0.01,-1.00,-0.2,-2.0,-0.6,0
9.1560,41688.3421199768,2289,0,0,0,0,0.05,-0.05,-0.78,0.06,-0.02,-1.02,0.4,-1.7,-1.0,-2
9.1600,41688.3421200231,2290,0,0,0,0,0.05,-0.15,-0.83,0.04,-0.02,-1.02,-0.7,-1.8,-0.8,-1
9.1640,41688.3421200694,2291,0,0,0,0,0.05,0.00,-0.88,0.04,-0.02,-1.00,0.2,-2.3,-0.4,0
9.1680,41688.3421201157,2292,0,0,0,0,0.05,-0.05,-0.73,0.05,-0.01,-1.01,-0.1,-1.8,-1.0,-1
9.1720,41688.342120162,2293,0,0,0,0,0.00,0.00,-0.83,0.04,-0.02,-1.01,-0.8,-1.9,-0.7,-2
9.1760,41688.3421202083,2294,0,0,0,0,0.00,0.00,-0.78,0.05,-0.02,-1.01,0.2,-1.4,-0.9,-1
9.1800,41688.3421202546,2295,0,0,0,0,0.05,0.05,-0.88,0.05,-0.02,-1.01,-0.2,-2.3,-0.6,-1
9.1840,41688.3421203009,2296,0,0,0,0,-0.05,0.05,-0.88,0.04,-0.01,-1.01,-0.4,-2.2,-0.5,0
9.1880,41688.3421203472,2297,0,0,0,0,0.00,-0.05,-0.78,0.05,-0.01,-1.01,0.0,-2.1,-0.3,-1
9.1920,41688.3421203935,2298,0,0,0,0,0.00,-0.05,-0.83,0.05,-0.01,-1.00,0.5,-2.0,-0.6,-1
9.1960,41688.3421204398,2299,0,0,0,0,0.05,0.05,-0.83,0.05,-0.01,-1.01,-0.3,-2.2,-1.2,-1
9.2000,41688.3421204861,2300,0,0,0,0,0.00,0.00,-0.83,0.05,-0.02,-1.01,-0.4,-2.4,-0.3,0
9.2040,41688.3421205324,2301,0,0,0,0,0.00,-0.05,-0.83,0.06,-0.01,-1.00,-0.5,-1.7,-0.9,-1
9.2080,41688.3421205787,2302,0,0,0,0,0.10,0.00,-0.78,0.05,-0.01,-1.01,0.4,-1.7,-0.5,-1
9.2120,41688.342120625,2303,0,0,0,0,0.05,0.00,-0.88,0.05,-0.02,-1.02,0.1,-2.3,-0.3,-1
9.2160,41688.3421206713,2304,0,0,0,0,0.10,-0.05,-0.78,0.05,-0.02,-1.00,-0.6,-2.0,-0.4,0
9.2200,41688.3421207176,2305,0,0,0,0,0.10,0.00,-0.73,0.05,-0.01,-1.01,0.0,-1.9,-0.4,0
9.2240,41688.3421207639,2306,0,0,0,0,-0.05,-0.05,-0.78,0.04,-0.01,-1.01,-0.3,-2.0,-0.8,-1
9.2280,41688.3421208102,2307,0,0,0,0,0.00,0.05,-0.83,0.05,-0.02,-1.01,-0.2,-1.7,-0.5,-1
9.2320,41688.3421208565,2308,0,0,0,0,0.15,0.00,-0.83,0.05,0.00,-1.00,0.6,-1.9,-0.5,0
9.2360,41688.3421209028,2309,0,0,0,0,0.05,0.05,-0.73,0.05,-0.02,-1.01,-0.3,-1.8,-0.4,0
9.2400,41688.3421209491,2310,0,0,0,0,0.00,-0.10,-0.78,0.05,-0.01,-1.00,0.3,-1.9,-0.7,-1
9.2440,41688.3421209954,2311,0,0,0,0,0.00,0.00,-0.83,0.05,-0.02,-1.00,0.2,-1.4,0.1,-1
9.2480,41688.3421210417,2312,0,0,0,0,0.00,-0.10,-0.78,0.04,-0.01,-1.00,0.4,-1.6,-0.6,0
9.2520,41688.342121088,2313,0,0,0,0,0.10,-0.05,-0.83,0.04,-0.01,-1.00,0.2,-1.7,-1.0,0
9.2560,41688.3421211343,2314,0,0,0,0,0.05,0.00,-0.83,0.05,-0.02,-1.01,0.9,-2.0,-0.6,-2
9.2600,41688.3421211806,2315,0,0,0,0,0.00,0.00,-0.83,0.04,-0.02,-1.01,-0.2,-1.9,-0.7,-1
9.2640,41688.3421212269,2316,0,0,0,0,0.05,-0.05,-0.83,0.04,-0.02,-1.01,-0.3,-2.2,-1.0,0
9.2680,41688.3421212731,2317,0,0,0,0,0.05,-0.10,-0.83,0.05,-0.01,-1.01,-0.3,-1.4,-0.9,0
9.2720,41688.3421213194,2318,0,0,0,0,0.05,0.00,-0.88,0.04,-0.01,-1.01,0.1,-1.4,-0.5,-1
9.2760,41688.3421213657,2319,0,0,0,0,0.00,0.00,-0.73,0.05,-0.02,-1.01,-0.2,-1.8,-0.6,-1
9.2800,41688.342121412,2320,0,0,0,0,0.05,0.00,-0.73,0.05,-0.02,-1.00,0.2,-1.9,-0.5,0
9.2840,41688.3421214583,2321,0,0,0,0,0.10,0.00,-0.78,0.05,-0.02,-1.01,-0.3,-1.8,-0.6,0
9.2880,41688.3421215046,2322,0,0,0,0,0.10,-0.05,-0.78,0.05,-0.02,-1.01,-0.1,-1.8,-0.6,-1
