' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02; Ain: 3.300V F.S. x1 Gain
' Test ID: 0
' Run Started: 30/11(Nov)/1999 00:12:20
' Scan Freq (Hz): 250
' Log Time (sec): 24; Delay Time (sec): 10; Clock Adj.: 1.000000
' 
' Time,DateTime,Scan,Trigger,Trigger,GPIO1,GPIO1,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z,Ain
' (Sec),(Serial),Number,(State),(Edge),(State),(Edge),(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec),(ADc)
13.5920,36494.0088379861,3398,0,0,0,0,0.00,-0.05,-0.78,0.00,0.02,-1.04,0.9,10.1,-4.8,-11
13.5960,36494.0088380324,3399,0,0,0,0,0.00,-0.05,-0.83,0.03,0.00,-1.05,0.0,8.1,1.1,-11
13.6000,36494.0088380787,3400,0,0,0,0,-0.15,0.00,-0.88,0.00,-0.01,-1.02,0.1,2.2,-6.5,-6
13.6040,36494.008838125,3401,0,0,0,0,-0.15,-0.05,-0.98,0.02,-0.01,-2.00,5.8,0.4,-7.3,-11
13.6080,36494.0088381713,3402,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.07,-2.00,7.0,0.5,-6.2,-11
13.6120,36494.0088382176,3403,0,0,0,0,-0.15,-0.05,-0.88,0.01,0.00,-2.00,0.2,1.3,-15.3,-11
13.6160,36494.0088382639,3404,0,0,0,0,0.00,-0.05,-1.02,0.04,-0.01,-1.04,0.1,0.3,-11.7,-9
13.6200,36494.0088383102,3405,0,0,0,0,-0.15,-0.05,-0.88,0.03,0.02,-1.93,0.0,6.3,-11.4,-6
13.6240,36494.0088383565,3406,0,0,0,0,-0.05,0.00,-0.83,0.01,-0.01,-1.99,7.9,0.3,-12.5,-11
13.6280,36494.0088384028,3407,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.02,-1.98,8.2,3.3,-14.3,-11
13.6320,36494.0088384491,3408,0,0,0,0,-0.05,0.00,-0.88,0.04,0.00,-0.99,2.0,8.2,-15.6,-11
13.6360,36494.0088384954,3409,0,0,0,0,-0.15,-0.05,-0.88,0.03,0.00,-1.00,2.0,6.4,-13.5,-3
13.6400,36494.0088385417,3410,0,0,0,0,-0.15,-0.05,-0.88,0.01,-0.01,-2.00,0.2,0.3,-6.4,-11
13.6440,36494.008838588,3411,0,0,0,0,0.05,-0.05,-0.98,0.01,-0.01,-0.99,0.9,0.6,0.8,-11
13.6480,36494.0088386343,3412,0,0,0,0,-0.15,0.00,-0.88,0.03,0.00,-2.00,-0.1,-1.4,1.1,-11
13.6520,36494.0088386806,3413,0,0,0,0,-0.15,-0.05,-0.88,0.01,-0.06,-1.00,-0.1,-3.6,4.8,-3
13.6560,36494.0088387269,3414,0,0,0,0,-0.15,-0.05,-1.07,0.03,-0.01,-0.99,1.9,0.3,6.0,-11
13.6600,36494.0088387732,3415,0,0,0,0,-0.15,-0.05,-1.07,0.01,-0.01,-0.99,0.1,1.4,4.5,-10
13.6640,36494.0088388194,3416,0,0,0,0,0.05,0.05,-0.78,0.00,-0.01,-0.99,2.0,-6.5,7.9,-10
13.6680,36494.0088388657,3417,0,0,0,0,-0.15,-0.05,-0.98,0.06,0.11,-1.98,2.1,-7.0,0.3,-3
13.6720,36494.008838912,3418,0,0,0,0,0.00,-0.20,-0.88,0.01,-0.01,-1.99,-0.1,2.2,-5.7,-10
13.6760,36494.0088389583,3419,0,0,0,0,-0.10,-0.05,-0.88,0.00,-0.01,-1.98,0.4,2.5,1.4,-10
13.6800,36494.0088390046,3420,0,0,0,0,0.00,-0.05,-1.07,0.07,-0.01,-1.98,1.0,-2.2,-7.8,-10
13.6840,36494.0088390509,3421,0,0,0,0,-0.10,0.00,-0.73,0.06,-0.01,-0.98,-0.1,-13.4,-7.3,-5
13.6880,36494.0088390972,3422,0,0,0,0,-0.10,-0.05,-0.78,0.03,-0.01,-1.99,3.1,0.3,-15.6,-10
13.6920,36494.0088391435,3423,0,0,0,0,-0.15,-0.05,-0.88,0.01,-0.01,-0.99,0.4,-3.3,-13.6,-10
13.6960,36494.0088391898,3424,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.08,-2.00,0.0,0.3,-5.0,-9
13.7000,36494.0088392361,3425,0,0,0,0,-0.05,-0.20,-0.88,0.04,0.06,-1.99,0.0,0.9,1.2,-7
13.7040,36494.0088392824,3426,0,0,0,0,-0.15,-0.05,-0.88,0.04,-0.01,-1.02,-0.1,2.2,-7.3,-10
13.7080,36494.0088393287,3427,0,0,0,0,0.05,-0.05,-0.88,0.00,-0.03,-1.94,0.1,0.3,-6.7,-9
13.7120,36494.008839375,3428,0,0,0,0,-0.15,-0.15,-0.78,0.04,0.02,-1.07,0.6,2.2,0.1,-9
13.7160,36494.0088394213,3429,0,0,0,0,0.05,0.00,-0.88,0.00,-0.01,-1.21,2.1,0.4,-4.8,-9
13.7200,36494.0088394676,3430,0,0,0,0,0.05,-0.05,-0.88,0.00,0.08,-1.12,2.8,4.2,2.2,-5
13.7240,36494.0088395139,3431,0,0,0,0,0.00,-0.05,-0.88,0.02,0.05,-1.03,0.1,4.2,-15.3,-9
13.7280,36494.0088395602,3432,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.10,-1.04,0.0,0.3,-13.9,-8
13.7320,36494.0088396065,3433,0,0,0,0,0.00,-0.05,-0.88,0.03,-0.01,-1.02,0.0,4.2,-15.6,-8
13.7360,36494.0088396528,3434,0,0,0,0,-0.15,-0.05,-0.88,0.01,0.10,-1.07,4.0,0.4,-15.3,-4
13.7400,36494.0088396991,3435,0,0,0,0,0.05,0.00,-1.02,0.02,-0.01,-1.21,3.8,2.7,-11.6,-8
13.7440,36494.0088397454,3436,0,0,0,0,-0.15,-0.05,-0.93,0.00,-0.01,-1.04,0.9,0.8,-15.3,-7
13.7480,36494.0088397917,3437,0,0,0,0,-0.15,-0.05,-0.88,0.00,-0.01,-1.05,-0.1,-5.5,-4.8,-7
13.7520,36494.008839838,3438,0,0,0,0,-0.05,0.00,-1.07,-0.10,-0.03,-1.00,0.9,-7.6,-6.5,-3
13.7560,36494.0088398843,3439,0,0,0,0,-0.05,-0.05,-0.98,0.00,0.01,-1.03,0.0,-5.6,-7.6,-7
13.7600,36494.0088399306,3440,0,0,0,0,-0.15,0.05,-0.88,0.01,-0.01,-1.08,0.9,-7.6,4.1,-7
13.7640,36494.0088399769,3441,0,0,0,0,-0.15,-0.05,-0.88,0.01,-0.06,-1.96,0.9,2.3,1.0,-6
13.7680,36494.0088400232,3442,0,0,0,0,0.00,-0.05,-0.78,0.00,-0.01,-1.09,0.0,-8.0,4.2,-4
13.7720,36494.0088400695,3443,0,0,0,0,-0.15,-0.05,-0.78,0.06,-0.07,-1.90,2.3,1.1,7.9,-7
13.7760,36494.0088401157,3444,0,0,0,0,-0.10,-0.05,-0.78,0.05,-0.01,-1.84,0.0,-7.6,4.0,-6
13.7800,36494.008840162,3445,0,0,0,0,-0.15,-0.15,-0.78,0.04,-0.01,-0.99,0.0,-5.6,5.9,-6
13.7840,36494.0088402083,3446,0,0,0,0,0.05,-0.05,-0.83,0.00,0.00,-2.00,-0.1,-5.5,5.8,-5
13.7880,36494.0088402546,3447,0,0,0,0,0.05,-0.05,-0.83,0.05,0.00,-1.99,0.4,-7.4,9.0,-6
13.7920,36494.0088403009,3448,0,0,0,0,0.05,-0.20,-0.98,0.03,-0.01,-1.23,0.9,1.5,0.3,-6
13.7960,36494.0088403472,3449,0,0,0,0,0.05,-0.05,-0.88,0.01,-0.01,-1.14,0.1,-7.6,4.1,-6
13.8000,36494.0088403935,3450,0,0,0,0,-0.15,-0.15,-1.07,0.06,0.06,-1.80,1.8,-3.5,2.0,-6
13.8040,36494.0088404398,3451,0,0,0,0,-0.10,0.00,-1.02,0.00,0.06,-1.09,0.5,0.6,-1.4,-6
13.8080,36494.0088404861,3452,0,0,0,0,0.05,-0.10,-1.07,0.04,0.15,-1.99,0.9,1.3,-1.9,-6
13.8120,36494.0088405324,3453,0,0,0,0,-0.10,0.05,-0.83,0.00,-0.01,-1.03,2.8,0.3,-1.4,0
13.8160,36494.0088405787,3454,0,0,0,0,-0.15,-0.05,-0.78,0.00,0.11,-1.99,0.4,1.1,2.3,-5
13.8200,36494.008840625,3455,0,0,0,0,-0.15,-0.05,-0.88,0.01,0.00,-1.87,3.9,1.7,4.6,-3
13.8240,36494.0088406713,3456,0,0,0,0,-0.15,0.00,-0.88,0.01,-0.01,-1.00,0.1,0.3,1.0,-5
13.8280,36494.0088407176,3457,0,0,0,0,-0.05,-0.05,-1.02,0.01,-0.01,-0.99,2.4,4.5,4.0,0
13.8320,36494.0088407639,3458,0,0,0,0,-0.15,-0.05,-0.93,0.01,-0.01,-1.91,1.8,1.2,7.9,0
13.8360,36494.0088408102,3459,0,0,0,0,-0.10,-0.05,-0.98,0.00,-0.04,-1.00,1.8,0.6,4.0,0
13.8400,36494.0088408565,3460,0,0,0,0,-0.15,-0.24,-0.83,0.04,-0.01,-1.93,2.3,0.3,9.3,0
13.8440,36494.0088409028,3461,0,0,0,0,-0.15,-0.05,-0.83,0.01,-0.01,-1.92,-0.1,0.4,8.9,0
13.8480,36494.0088409491,3462,0,0,0,0,-0.15,0.05,-1.07,0.03,-0.01,-1.00,2.4,3.3,11.8,0
13.8520,36494.0088409954,3463,0,0,0,0,0.00,-0.05,-0.88,0.04,-0.01,-0.98,0.0,0.3,10.3,0
13.8560,36494.0088410417,3464,0,0,0,0,-0.15,-0.05,-0.88,0.04,-0.01,-1.00,0.0,0.4,10.1,0
13.8600,36494.008841088,3465,0,0,0,0,-0.05,-0.05,-1.02,0.00,-0.02,-0.99,1.1,-40.3,7.9,0
13.8640,36494.0088411343,3466,0,0,0,0,0.05,-0.20,-1.02,0.00,-0.01,-1.11,2.1,0.3,12.8,0
13.8680,36494.0088411806,3467,0,0,0,0,-0.15,-0.05,-0.78,0.03,-0.04,-1.94,0.0,2.0,7.9,0
13.8720,36494.0088412269,3468,0,0,0,0,-0.15,0.00,-0.88,0.00,-0.01,-1.10,0.9,2.0,7.9,0
13.8760,36494.0088412731,3469,0,0,0,0,0.05,-0.05,-0.88,0.06,-0.06,-1.95,-0.1,1.4,8.9,0
13.8800,36494.0088413194,3470,0,0,0,0,-0.10,-0.05,-0.88,0.00,0.02,-1.92,2.3,0.5,8.0,0
13.8840,36494.0088413657,3471,0,0,0,0,-0.15,0.05,-0.78,0.06,-0.14,-1.02,1.8,0.4,16.2,0
13.8880,36494.008841412,3472,0,0,0,0,-0.15,-0.20,-0.88,0.00,0.03,-1.05,-0.1,1.9,7.9,0
13.8920,36494.0088414583,3473,0,0,0,0,0.05,-0.24,-0.88,0.00,-0.04,-1.20,0.4,0.5,20.4,0
13.8960,36494.0088415046,3474,0,0,0,0,-0.05,-0.05,-0.88,0.04,0.11,-1.99,3.8,2.3,1.0,0
13.9000,36494.0088415509,3475,0,0,0,0,0.05,-0.20,-0.78,0.01,-0.08,-1.01,1.5,3.2,22.2,0
13.9040,36494.0088415972,3476,0,0,0,0,-0.05,0.00,-0.78,0.03,0.06,-2.00,3.8,1.2,-1.9,0
13.9080,36494.0088416435,3477,0,0,0,0,0.15,-0.15,-0.88,0.01,-0.40,1.02,3.9,0.7,37.3,0
13.9120,36494.0088416898,3478,0,0,0,0,-0.15,-0.05,-1.07,0.00,-0.28,-0.99,-0.1,2.2,1.5,0
13.9160,36494.0088417361,3479,0,0,0,0,-0.15,-0.05,-0.98,0.00,0.04,-2.00,-0.1,0.3,0.5,0
13.9200,36494.0088417824,3480,0,0,0,0,0.00,0.00,-0.83,0.00,0.00,-1.93,0.2,0.3,-4.8,0
13.9240,36494.0088418287,3481,0,0,0,0,-0.10,-0.05,-0.88,0.01,-0.01,-1.11,1.8,0.3,16.9,0
13.9280,36494.008841875,3482,0,0,0,0,-0.15,-0.05,-0.88,0.03,0.03,-0.97,2.5,0.3,1.2,0
13.9320,36494.0088419213,3483,0,0,0,0,-0.15,-0.05,-0.78,0.06,-0.01,-1.99,-0.1,-9.4,9.9,-3
13.9360,36494.0088419676,3484,0,0,0,0,-0.10,0.05,-0.88,0.04,-0.01,-1.98,0.2,0.6,13.7,-15
13.9400,36494.0088420139,3485,0,0,0,0,-0.05,-0.10,-0.98,0.00,-0.03,-1.98,0.1,-17.0,0.4,0
13.9440,36494.0088420602,3486,0,0,0,0,-0.10,-0.05,-0.88,0.06,0.04,-1.97,0.5,-15.4,-7.8,0
13.9480,36494.0088421065,3487,0,0,0,0,-0.15,-0.05,-0.88,0.04,-0.03,-0.99,-2.1,-13.4,-4.6,-16
13.9520,36494.0088421528,3488,0,0,0,0,-0.05,-0.05,-0.83,0.03,-0.01,-0.99,1.8,-11.3,0.6,-18
13.9560,36494.0088421991,3489,0,0,0,0,0.05,-0.05,-0.78,0.04,0.03,-1.99,4.3,0.3,0.4,-18
13.9600,36494.0088422454,3490,0,0,0,0,-0.10,0.05,-1.07,0.03,0.11,-1.99,-1.1,0.3,0.7,0
13.9640,36494.0088422917,3491,0,0,0,0,-0.05,-0.15,-0.88,0.03,0.08,-1.81,0.9,10.5,0.1,-18
13.9680,36494.008842338,3492,0,0,0,0,-0.15,0.00,-0.78,0.00,0.05,-1.90,1.8,18.9,0.1,-18
13.9720,36494.0088423843,3493,0,0,0,0,-0.15,-0.24,-0.88,0.04,0.09,-1.00,-2.0,-1.9,0.5,-19
13.9760,36494.0088424306,3494,0,0,0,0,-0.10,-0.10,-0.88,0.06,0.00,-1.79,0.0,0.5,1.2,0
13.9800,36494.0088424769,3495,0,0,0,0,0.10,-0.15,-0.83,0.02,0.00,-1.11,-2.1,0.3,-1.9,-19
13.9840,36494.0088425232,3496,0,0,0,0,0.05,-0.05,-0.88,0.02,-0.01,-1.15,-0.5,0.3,2.3,-17
13.9880,36494.0088425694,3497,0,0,0,0,0.05,-0.05,-0.83,0.00,-0.04,-1.06,0.0,4.7,2.2,5
13.9920,36494.0088426157,3498,0,0,0,0,-0.15,0.00,-0.98,0.01,0.00,-1.97,-0.1,0.8,4.2,8
13.9960,36494.008842662,3499,0,0,0,0,-0.15,-0.05,-0.88,0.00,-0.01,-1.16,0.4,4.3,4.0,3
14.0000,36494.0088427083,3500,0,0,0,0,-0.15,-0.05,-0.88,0.00,-0.04,-1.99,-0.1,1.5,7.9,11
14.0040,36494.0088427546,3501,0,0,0,0,-0.15,-0.05,-0.88,-0.03,-0.01,-1.72,0.9,0.3,8.0,13
14.0080,36494.0088428009,3502,0,0,0,0,-0.15,-0.24,-0.83,-0.02,0.02,-1.12,-0.1,2.5,8.9,0
14.0120,36494.0088428472,3503,0,0,0,0,-0.05,-0.05,-0.88,0.01,-0.01,-1.97,0.5,1.2,11.8,0
14.0160,36494.0088428935,3504,0,0,0,0,-0.15,0.00,-1.07,0.00,-0.05,-2.00,-1.3,0.3,9.1,13
14.0200,36494.0088429398,3505,0,0,0,0,0.00,-0.05,-0.83,0.04,-0.03,-1.12,-1.8,-0.5,12.8,13
14.0240,36494.0088429861,3506,0,0,0,0,-0.15,-0.24,-0.88,0.06,-0.07,-1.06,0.0,3.3,11.8,0
14.0280,36494.0088430324,3507,0,0,0,0,-0.15,-0.24,-1.02,0.00,-0.07,-1.10,-2.0,0.4,12.1,0
14.0320,36494.0088430787,3508,0,0,0,0,-0.05,-0.24,-0.88,0.05,-0.06,-1.15,0.0,0.7,15.9,0
14.0360,36494.008843125,3509,0,0,0,0,-0.05,-0.20,-1.07,0.00,-0.03,-1.18,0.0,4.2,11.8,0
14.0400,36494.0088431713,3510,0,0,0,0,-0.10,-0.05,-0.78,0.04,0.00,-1.12,0.0,4.7,10.2,0
14.0440,36494.0088432176,3511,0,0,0,0,-0.15,0.05,-0.88,0.05,-0.01,-1.16,4.8,2.7,8.6,0
14.0480,36494.0088432639,3512,0,0,0,0,-0.15,0.00,-0.83,0.03,-0.01,-1.99,-0.9,1.2,8.4,0
14.0520,36494.0088433102,3513,0,0,0,0,-0.15,-0.05,-0.83,0.04,-0.01,-1.95,-2.1,0.5,7.9,0
14.0560,36494.0088433565,3514,0,0,0,0,-0.10,0.00,-0.88,0.00,0.07,-1.99,0.3,4.2,9.5,0
14.0600,36494.0088434028,3515,0,0,0,0,-0.15,-0.05,-0.78,0.04,0.06,-1.05,-2.0,0.4,10.3,0
14.0640,36494.0088434491,3516,0,0,0,0,0.05,-0.05,-0.88,0.04,0.03,-1.02,-2.3,4.3,8.3,0
14.0680,36494.0088434954,3517,0,0,0,0,0.05,-0.05,-0.88,0.04,-0.01,-1.05,-1.8,4.2,8.1,0
14.0720,36494.0088435417,3518,0,0,0,0,0.05,-0.05,-0.83,0.03,0.03,-1.99,-0.1,0.3,4.0,0
14.0760,36494.008843588,3519,0,0,0,0,-0.10,-0.05,-0.88,0.01,0.04,-1.93,-1.8,1.1,9.7,0
14.0800,36494.0088436343,3520,0,0,0,0,0.05,-0.05,-0.88,0.00,0.04,-1.86,-5.8,0.5,8.9,0
14.0840,36494.0088436806,3521,0,0,0,0,0.05,0.00,-0.83,0.01,0.03,-1.97,-3.1,1.3,6.0,0
14.0880,36494.0088437269,3522,0,0,0,0,-0.15,0.05,-0.88,0.01,0.06,-1.93,-1.6,-7.1,4.0,0
14.0920,36494.0088437732,3523,0,0,0,0,-0.05,-0.05,-0.93,0.04,0.03,-1.99,-0.1,-7.3,0.4,0
14.0960,36494.0088438195,3524,0,0,0,0,-0.15,0.00,-0.88,0.03,0.03,-1.99,0.4,0.4,0.1,0
14.1000,36494.0088438657,3525,0,0,0,0,-0.15,0.00,-1.07,0.00,0.05,-1.12,0.2,-2.5,1.1,0
14.1040,36494.008843912,3526,0,0,0,0,-0.15,-0.05,-1.07,0.05,-0.03,-1.68,1.7,12.2,-14.6,0
14.1080,36494.0088439583,3527,0,0,0,0,0.05,-0.15,-0.88,0.01,-0.01,-1.03,1.8,0.3,0.2,0
14.1120,36494.0088440046,3528,0,0,0,0,0.05,-0.05,-0.98,0.00,0.00,-1.15,2.3,4.7,-3.8,0
14.1160,36494.0088440509,3529,0,0,0,0,0.00,0.00,-0.78,0.04,-0.01,-1.12,-0.1,8.2,4.2,0
14.1200,36494.0088440972,3530,0,0,0,0,-0.15,-0.24,-0.88,0.00,-0.01,-1.93,2.0,0.6,0.2,0
14.1240,36494.0088441435,3531,0,0,0,0,0.00,-0.05,-0.83,0.06,-0.06,-1.99,0.0,0.5,-5.7,0
14.1280,36494.0088441898,3532,0,0,0,0,-0.10,0.00,-0.88,0.00,-0.01,-1.93,0.9,1.3,1.2,0
14.1320,36494.0088442361,3533,0,0,0,0,-0.05,-0.10,-0.88,0.04,-0.01,-2.00,-0.1,2.2,-3.8,0
14.1360,36494.0088442824,3534,0,0,0,0,-0.10,-0.05,-0.88,0.00,0.00,-1.07,1.8,2.2,-3.8,0
14.1400,36494.0088443287,3535,0,0,0,0,-0.10,0.00,-1.07,0.00,-0.01,-1.15,2.0,1.9,-6.6,0
14.1440,36494.008844375,3536,0,0,0,0,0.00,-0.05,-0.78,0.04,0.00,-1.99,1.8,0.4,-9.7,0
14.1480,36494.0088444213,3537,0,0,0,0,0.05,-0.05,-0.83,0.05,-0.01,-1.01,1.8,0.4,-12.5,0
14.1520,36494.0088444676,3538,0,0,0,0,0.00,-0.05,-0.88,0.00,-0.01,-0.99,-0.1,6.2,1.8,0
14.1560,36494.0088445139,3539,0,0,0,0,0.00,-0.15,-0.83,0.08,0.00,-1.96,1.0,0.5,0.6,0
14.1600,36494.0088445602,3540,0,0,0,0,-0.15,-0.05,-0.88,0.06,0.02,-1.99,-0.1,-30.0,0.3,0
14.1640,36494.0088446065,3541,0,0,0,0,-0.15,0.00,-0.88,0.00,-0.01,-1.00,-0.1,-38.3,-1.4,0
14.1680,36494.0088446528,3542,0,0,0,0,-0.15,-0.05,-0.98,0.06,0.00,-1.96,-7.3,-11.4,2.2,0
14.1720,36494.0088446991,3543,0,0,0,0,-0.10,-0.05,-0.88,0.06,-0.01,-1.03,-3.9,-10.7,2.3,0
14.1760,36494.0088447454,3544,0,0,0,0,-0.15,0.05,-0.88,0.08,0.01,-0.99,-0.6,2.3,0.1,0
14.1800,36494.0088447917,3545,0,0,0,0,-0.15,-0.24,-0.88,0.00,-0.01,-1.99,-1.1,-6.5,0.3,0
14.1840,36494.008844838,3546,0,0,0,0,-0.15,-0.24,-0.88,0.06,-0.01,-2.00,-2.7,-6.6,3.2,0
14.1880,36494.0088448843,3547,0,0,0,0,-0.10,-0.15,-0.83,0.03,-0.01,-1.02,-1.7,-3.4,4.5,0
14.1920,36494.0088449306,3548,0,0,0,0,-0.10,-0.05,-0.73,0.00,-0.01,-0.99,9.6,-7.5,-1.0,0
14.1960,36494.0088449769,3549,0,0,0,0,0.05,0.05,-0.88,0.06,-0.01,-2.00,-3.8,-10.2,0.7,0
14.2000,36494.0088450232,3550,0,0,0,0,-0.10,-0.05,-0.88,0.06,-0.01,-1.98,-3.8,-2.3,0.2,1
14.2040,36494.0088450695,3551,0,0,0,0,-0.15,-0.24,-0.88,0.01,0.00,-1.98,-2.1,-3.6,1.0,0
14.2080,36494.0088451157,3552,0,0,0,0,-0.15,-0.05,-0.83,0.09,-0.01,-1.02,-1.8,-6.1,-0.4,0
14.2120,36494.008845162,3553,0,0,0,0,-0.15,-0.05,-0.78,0.01,-0.01,-1.99,-2.1,-2.2,-3.8,0
14.2160,36494.0088452083,3554,0,0,0,0,-0.05,-0.05,-0.83,0.08,0.06,-1.09,-1.0,0.3,-7.2,1
14.2200,36494.0088452546,3555,0,0,0,0,-0.15,0.00,-0.83,0.06,-0.01,-1.99,0.9,-1.7,-7.7,2
14.2240,36494.0088453009,3556,0,0,0,0,0.05,-0.10,-1.02,0.00,0.10,-1.98,-1.1,-1.4,-9.6,2
14.2280,36494.0088453472,3557,0,0,0,0,-0.15,-0.05,-0.88,0.06,0.10,-1.06,-0.1,-4.6,-16.4,0
14.2320,36494.0088453935,3558,0,0,0,0,0.05,-0.20,-0.83,0.01,0.10,-1.03,0.0,2.2,-17.3,5
14.2360,36494.0088454398,3559,0,0,0,0,0.00,-0.05,-0.88,0.00,-0.01,-1.96,0.0,-6.2,-19.7,2
14.2400,36494.0088454861,3560,0,0,0,0,-0.10,0.00,-0.83,0.05,-0.01,-1.05,-0.1,0.5,-30.1,0
14.2440,36494.0088455324,3561,0,0,0,0,-0.10,0.05,-0.88,0.06,-0.01,-1.02,0.6,-7.6,0.1,5
14.2480,36494.0088455787,3562,0,0,0,0,-0.10,-0.05,-1.02,0.07,-0.01,-1.95,0.2,-3.6,-28.0,1
14.2520,36494.008845625,3563,0,0,0,0,-0.15,-0.05,-0.83,0.06,-0.01,-1.98,-0.1,-3.6,0.1,0
14.2560,36494.0088456713,3564,0,0,0,0,-0.05,-0.05,-0.88,0.07,-0.01,-1.95,0.9,-2.2,0.2,0
14.2600,36494.0088457176,3565,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.01,-1.03,0.2,-2.9,1.1,0
14.2640,36494.0088457639,3566,0,0,0,0,0.00,0.00,-0.88,0.06,-0.01,-1.03,0.0,-3.4,0.1,0
14.2680,36494.0088458102,3567,0,0,0,0,0.00,-0.05,-1.02,0.00,0.02,-1.03,1.0,-3.1,2.4,0
14.2720,36494.0088458565,3568,0,0,0,0,0.00,-0.05,-0.83,0.03,-0.01,-1.98,1.4,-5.5,1.3,0
14.2760,36494.0088459028,3569,0,0,0,0,0.00,-0.20,-1.07,0.02,-0.02,-1.96,-0.1,-0.7,0.1,0
14.2800,36494.0088459491,3570,0,0,0,0,-0.15,-0.05,-0.83,0.00,-0.05,-1.92,2.4,-2.6,0.1,0
14.2840,36494.0088459954,3571,0,0,0,0,-0.15,-0.05,-0.83,0.03,-0.07,-1.02,2.1,-2.6,0.1,0
14.2880,36494.0088460417,3572,0,0,0,0,0.05,-0.05,-0.83,0.05,-0.01,-2.00,1.8,-3.1,0.7,0
14.2920,36494.008846088,3573,0,0,0,0,0.05,0.00,-0.88,0.05,-0.03,-1.99,0.0,-3.5,0.7,-1
14.2960,36494.0088461343,3574,0,0,0,0,-0.15,0.00,-1.02,0.02,-0.01,-0.97,0.5,-3.5,2.0,-5
14.3000,36494.0088461806,3575,0,0,0,0,0.05,-0.05,-0.88,0.05,-0.05,-0.99,0.1,-2.4,3.1,-5
14.3040,36494.0088462269,3576,0,0,0,0,-0.10,0.00,-0.78,0.03,-0.01,-1.98,0.5,0.3,0.7,-1
14.3080,36494.0088462732,3577,0,0,0,0,-0.15,-0.24,-0.83,0.00,-0.03,-2.00,0.0,0.5,0.4,-6
14.3120,36494.0088463194,3578,0,0,0,0,0.05,-0.05,-0.88,0.00,0.03,-2.00,-0.1,4.7,0.1,-6
14.3160,36494.0088463657,3579,0,0,0,0,-0.15,0.00,-0.88,0.01,0.04,-1.94,1.4,0.5,0.4,-6
14.3200,36494.008846412,3580,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.05,-1.02,2.2,6.7,0.7,-3
14.3240,36494.0088464583,3581,0,0,0,0,-0.15,-0.05,-0.88,0.01,0.05,-1.06,0.1,-1.6,0.2,-6
14.3280,36494.0088465046,3582,0,0,0,0,-0.10,0.00,-0.88,0.00,0.02,-1.98,0.9,0.8,22.5,-6
14.3320,36494.0088465509,3583,0,0,0,0,-0.15,-0.05,-0.83,0.00,-0.05,-1.99,1.8,0.6,19.8,-6
14.3360,36494.0088465972,3584,0,0,0,0,0.00,-0.20,-0.83,0.01,-0.07,-1.03,0.0,-3.1,18.3,-4
14.3400,36494.0088466435,3585,0,0,0,0,-0.05,-0.05,-0.78,0.00,-0.03,-1.99,-0.1,-2.7,13.8,-6
14.3440,36494.0088466898,3586,0,0,0,0,-0.05,-0.05,-0.78,0.04,0.02,-1.08,1.8,-3.8,11.9,-5
14.3480,36494.0088467361,3587,0,0,0,0,-0.15,-0.24,-0.88,0.02,0.05,-1.06,1.9,-12.2,12.3,-5
14.3520,36494.0088467824,3588,0,0,0,0,0.05,-0.24,-0.88,0.01,0.11,-1.96,0.9,0.3,4.5,-4
14.3560,36494.0088468287,3589,0,0,0,0,-0.05,-0.05,-0.83,0.04,0.08,-1.03,-0.1,0.7,2.5,-2
14.3600,36494.008846875,3590,0,0,0,0,-0.15,-0.10,-0.88,0.03,0.06,-1.98,3.3,-7.6,0.1,-4
14.3640,36494.0088469213,3591,0,0,0,0,-0.15,-0.05,-0.83,0.04,0.06,-1.05,0.5,-10.7,0.1,-3
14.3680,36494.0088469676,3592,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.05,-1.99,4.0,-7.6,0.1,-3
14.3720,36494.0088470139,3593,0,0,0,0,0.00,-0.05,-0.88,0.03,0.02,-1.99,4.4,-6.5,0.4,-1
14.3760,36494.0088470602,3594,0,0,0,0,-0.15,-0.05,-0.88,0.02,0.00,-1.05,0.7,-5.6,2.0,-3
14.3800,36494.0088471065,3595,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.00,-1.99,4.7,-3.2,4.9,-2
14.3840,36494.0088471528,3596,0,0,0,0,-0.15,-0.05,-0.88,0.00,-0.01,-1.00,0.0,-3.4,1.2,-2
14.3880,36494.0088471991,3597,0,0,0,0,0.05,-0.05,-0.88,0.01,-0.01,-1.93,3.1,-6.5,0.2,-1
14.3920,36494.0088472454,3598,0,0,0,0,-0.05,-0.05,-0.78,0.03,0.02,-1.09,2.6,-11.4,0.6,-2
14.3960,36494.0088472917,3599,0,0,0,0,-0.05,-0.05,-0.88,0.01,-0.01,-1.12,0.9,0.3,6.2,-1
14.4000,36494.008847338,3600,0,0,0,0,-0.15,-0.10,-0.78,0.03,-0.08,-1.03,2.4,-9.5,0.5,-1
